,POSTAL,ENVIOS,TOTAL,CANTIDAD,LATITUDE,LONGITUDE,LUGAR,ESTADO,COLONIA,VENTA,SUCURSAL
154,11260,1,269.0,1.0,19.45345,-99.20785,Miguel Hidalgo,Distrito Federal,"San Joaquín, México Nuevo",$269.00,MERCADOLIBRE
155,11290,1,289.0,1.0,19.4611,-99.19485,Miguel Hidalgo,Distrito Federal,"San Diego Ocoyoacac, Huíchapan",$289.00,MERCADOLIBRE
156,11320,16,2196.0,4.0,19.4514,-99.1723,Miguel Hidalgo,Distrito Federal,"Anáhuac I Sección, Anáhuac II Sección","$2,196.00",MERCADOLIBRE
157,11400,4,708.0,2.0,19.454,-99.1799,Miguel Hidalgo,Distrito Federal,Popotla,$708.00,MERCADOLIBRE
158,11410,4,884.0,2.0,19.45595,-99.1903,Miguel Hidalgo,Distrito Federal,"Tacuba, Legaria",$884.00,MERCADOLIBRE
159,11430,1,289.0,1.0,19.4499,-99.1969,Miguel Hidalgo,Distrito Federal,"Pensil Norte, Ventura Pérez de Alva",$289.00,MERCADOLIBRE
160,11510,1,369.0,1.0,19.4343,-99.1933,Miguel Hidalgo,Distrito Federal,Polanco I Sección,$369.00,MERCADOLIBRE
161,11529,1,349.0,1.0,19.4407,-99.1964,Miguel Hidalgo,Distrito Federal,Ampliación Granada,$349.00,MERCADOLIBRE
162,11530,1,349.0,1.0,19.4343,-99.1933,Miguel Hidalgo,Distrito Federal,Polanco II Sección,$349.00,MERCADOLIBRE
163,11550,1,479.0,1.0,19.4343,-99.1933,Miguel Hidalgo,Distrito Federal,Polanco IV Sección,$479.00,MERCADOLIBRE
164,11560,9,1467.0,3.0,19.4343,-99.1933,Miguel Hidalgo,Distrito Federal,Polanco V Sección,"$1,467.00",MERCADOLIBRE
165,11590,1,7912.0,8.0,19.4311,-99.1775,Miguel Hidalgo,Distrito Federal,Anzures,"$7,912.00",MERCADOLIBRE
166,11700,1,299.0,1.0,19.4419,-99.197,Miguel Hidalgo,Distrito Federal,Bosque de las Lomas,$299.00,MERCADOLIBRE
167,11800,4,697.0,2.0,19.4043,-99.1928,Miguel Hidalgo,Distrito Federal,"Escandón II Sección, Escandón I Sección",$697.00,MERCADOLIBRE
168,11870,1,838.0,1.0,19.4002,-99.1881,Miguel Hidalgo,Distrito Federal,Tacubaya,$838.00,MERCADOLIBRE
169,11910,1,349.0,1.0,19.392,-99.2435,Miguel Hidalgo,Distrito Federal,Lomas de Bezares,$349.00,MERCADOLIBRE
170,12250,1,429.0,1.0,19.2061,-99.0682,Milpa Alta,Distrito Federal,San Bartolomé Xicomulco,$429.00,MERCADOLIBRE
171,12300,4,1178.0,2.0,19.1928,-99.0898,Milpa Alta,Distrito Federal,San Salvador Cuauhtenco,"$1,178.00",MERCADOLIBRE
172,13040,4,1198.0,2.0,19.277,-99.0028,Tláhuac,Distrito Federal,San Mateo,"$1,198.00",MERCADOLIBRE
173,13090,1,87.0,1.0,19.2251,-98.9641,Tláhuac,Distrito Federal,Quiahuatla,$87.00,MERCADOLIBRE
174,13210,1,229.0,1.0,19.277,-99.0028,Tláhuac,Distrito Federal,Los Olivos,$229.00,MERCADOLIBRE
175,13360,1,669.0,1.0,19.303866666666668,-99.04126666666666,Tláhuac,Distrito Federal,"La Conchita Zapotitlán, Santa Ana Sur, Santiago Sur",$669.00,MERCADOLIBRE
176,13420,1,299.0,1.0,19.2865,-98.9949,Tláhuac,Distrito Federal,Selene,$299.00,MERCADOLIBRE
177,13520,1,309.0,1.0,19.277,-99.0028,Tláhuac,Distrito Federal,Francisco Villa,$309.00,MERCADOLIBRE
178,13545,1,1039.0,1.0,19.2298,-99.0084,Tláhuac,Distrito Federal,Ampliación La Conchita,"$1,039.00",MERCADOLIBRE
179,14000,1,559.0,1.0,19.2951,-99.1621,Tlalpan,Distrito Federal,"Tlalpan, Tlalpan Centro",$559.00,MERCADOLIBRE
180,14030,1,169.0,1.0,19.1983,-99.2063,Tlalpan,Distrito Federal,Isidro Fabela,$169.00,MERCADOLIBRE
181,14050,1,669.0,1.0,19.294,-99.1624,Tlalpan,Distrito Federal,Toriello Guerra,$669.00,MERCADOLIBRE
182,14100,1,529.0,1.0,19.2759,-99.243,Tlalpan,Distrito Federal,"Pedregal de San Nicolás 4A Sección, Pedregal de San Nicolás 1A Sección, Pedregal de San Nicolás 5A Sección, Pedregal de San Nicolás 2A Sección, Pedregal de San Nicolás 3A Sección",$529.00,MERCADOLIBRE
183,14200,4,848.0,2.0,19.30035,-99.21915,Tlalpan,Distrito Federal,"Héroes de Padierna, Jardines del Ajusco",$848.00,MERCADOLIBRE
184,14240,9,1476.0,6.0,19.2832,-99.21975,Tlalpan,Distrito Federal,"Lomas Hidalgo, Lomas de Padierna","$1,476.00",MERCADOLIBRE
185,14326,1,508.0,1.0,19.26375,-99.1137,Tlalpan,Distrito Federal,"Tenorios, Tenorios INFONAVIT",$508.00,MERCADOLIBRE
186,14330,1,179.0,1.0,19.2995,-99.1123,Tlalpan,Distrito Federal,"Rinconada Coapa 1A Sección, Residencial Hacienda Coapa, Granjas Coapa",$179.00,MERCADOLIBRE
187,14357,4,978.0,2.0,19.3081,-99.1258,Tlalpan,Distrito Federal,"Prado Coapa 3A Sección, Prado Coapa 2A Sección",$978.00,MERCADOLIBRE
188,14389,1,639.0,1.0,19.3278,-99.1313,Tlalpan,Distrito Federal,Arenal de Guadalupe,$639.00,MERCADOLIBRE
189,14390,4,1011.0,1.0,19.27525,-99.1503,Tlalpan,Distrito Federal,"Narciso Mendoza, Residencial Villa Coapa, Rinconada Las Hadas, Villa Coapa","$1,011.00",MERCADOLIBRE
190,14410,1,749.0,1.0,19.2848,-99.1825,Tlalpan,Distrito Federal,Fuentes Brotantes,$749.00,MERCADOLIBRE
191,14480,1,829.0,1.0,19.2593,-99.1741,Tlalpan,Distrito Federal,La Magdalena Petlacalco,$829.00,MERCADOLIBRE
192,14640,4,668.0,2.0,19.2721,-99.1464,Tlalpan,Distrito Federal,Ejidos de San Pedro Mártir,$668.00,MERCADOLIBRE
193,14659,1,409.0,1.0,19.2553,-99.1822,Tlalpan,Distrito Federal,María Esther Zuno de Echeverría,$409.00,MERCADOLIBRE
194,14710,1,129.0,1.0,19.2212,-99.1948,Tlalpan,Distrito Federal,Santo Tomas Ajusco,$129.00,MERCADOLIBRE
195,14720,1,559.0,1.0,19.2507,-99.226,Tlalpan,Distrito Federal,Belvedere Ajusco,$559.00,MERCADOLIBRE
196,15000,1,1069.0,1.0,19.4127,-99.0879,Venustiano Carranza,Distrito Federal,General Ignacio Zaragoza,"$1,069.00",MERCADOLIBRE
197,15210,1,439.0,1.0,19.4579,-99.1223,Venustiano Carranza,Distrito Federal,Valle Gómez,$439.00,MERCADOLIBRE
198,15460,1,459.0,1.0,19.4391,-99.1036,Venustiano Carranza,Distrito Federal,Revolución,$459.00,MERCADOLIBRE
199,15510,1,538.0,1.0,19.4438,-99.0854,Venustiano Carranza,Distrito Federal,Pensador Mexicano,$538.00,MERCADOLIBRE
200,15530,4,1022.0,2.0,19.4348,-99.0886,Venustiano Carranza,Distrito Federal,Moctezuma 2a Sección,"$1,022.00",MERCADOLIBRE
201,15630,1,139.0,1.0,19.4259,-99.0697,Venustiano Carranza,Distrito Federal,Caracol,$139.00,MERCADOLIBRE
202,15700,1,759.0,1.0,19.4153,-99.0829,Venustiano Carranza,Distrito Federal,Federal,$759.00,MERCADOLIBRE
203,15740,1,270.0,1.0,19.4137,-99.0782,Venustiano Carranza,Distrito Federal,Aviación Civil,$270.00,MERCADOLIBRE
204,15800,1,359.0,1.0,19.4072,-99.1241,Venustiano Carranza,Distrito Federal,Jamaica,$359.00,MERCADOLIBRE
205,15820,1,398.0,1.0,19.4156,-99.1251,Venustiano Carranza,Distrito Federal,Lorenzo Boturini,$398.00,MERCADOLIBRE
206,15900,16,1696.0,4.0,19.4157,-99.1055,Venustiano Carranza,Distrito Federal,Jardín Balbuena,"$1,696.00",MERCADOLIBRE
207,15990,1,399.0,1.0,19.4305,-99.0931,Venustiano Carranza,Distrito Federal,Álvaro Obregón,$399.00,MERCADOLIBRE
208,16020,1,1058.0,0.0,19.2713,-99.13275,Xochimilco,Distrito Federal,"San Juan Tepepan, Santa María Tepepan","$1,058.00",MERCADOLIBRE
209,16035,1,149.0,1.0,19.26375,-99.1053,Xochimilco,Distrito Federal,"Rinconada Coapa, San Lorenzo La Cebada",$149.00,MERCADOLIBRE
210,16050,4,857.0,2.0,19.2547,-99.10633333333334,Xochimilco,Distrito Federal,"Tierra Nueva, Jardines del Sur, Barrio San Marcos",$857.00,MERCADOLIBRE
211,16500,1,479.0,1.0,19.2462,-99.0734,Xochimilco,Distrito Federal,Santa Cruz Acalpixca,$479.00,MERCADOLIBRE
212,16610,1,428.0,1.0,19.2453,-99.0904,Xochimilco,Distrito Federal,San Luis Tlaxialtemalco,$428.00,MERCADOLIBRE
213,16620,1,459.0,1.0,19.2676,-99.1076,Xochimilco,Distrito Federal,Barrio San José,$459.00,MERCADOLIBRE
214,16750,1,519.0,1.0,19.2738,-99.0874,Xochimilco,Distrito Federal,Barrio Calyequita,$519.00,MERCADOLIBRE
215,16800,1,179.0,1.0,19.2321,-99.1198,Xochimilco,Distrito Federal,San Mateo Xalpa,$179.00,MERCADOLIBRE
216,16810,1,559.0,1.0,19.315466666666666,-99.11498333333331,Xochimilco,Distrito Federal,"Nueva Tenochtitlán, El Mirador 2a Sección, Santa Inés, Cerro Grande, Rosario Tlali, San Andrés Ahuayucan",$559.00,MERCADOLIBRE
217,16900,1,749.0,1.0,19.1974,-99.1223,Xochimilco,Distrito Federal,San Francisco Tlalnepantla,$749.00,MERCADOLIBRE
218,20050,1,699.0,1.0,21.80835,-102.27308333333332,Aguascalientes,Aguascalientes,"La Fe, México, San Pablo, Bugambilias, Primavera, Del Carmen",$699.00,MERCADOLIBRE
219,20064,1,459.0,1.0,21.8734,-102.2806,Aguascalientes,Aguascalientes,Valle del Rio San Pedro,$459.00,MERCADOLIBRE
220,20130,1,379.0,1.0,21.7806,-102.3478,Aguascalientes,Aguascalientes,"Bosques del Prado Sur, Residencial Campestre Club de Golf Norte, Palmas del Pedregal, Palma Real, San José del Arenal, Residencial Campestre Club de Golf Sur, Independencia de México, Primo Verdad, Puerta Navarra, Unidad Ganadera, Nueva Rinconada, El Roble, Fátima",$379.00,MERCADOLIBRE
221,20180,4,598.0,2.0,21.8963,-102.2672,Aguascalientes,Aguascalientes,"Rinconada de La Alameda, Lomas de Santa Anita, Nueva Alameda, Luis Gómez Zepeda (ferronales), Bosques de La Alameda, Ferronales, Del Trabajo",$598.00,MERCADOLIBRE
222,20200,1,319.0,1.0,21.82488461538461,-102.3275,Aguascalientes,Aguascalientes,"Ex Hacienda La Cantera, El Quelite, Porta Canteras, Lic Manuel Gómez Morin, Olinda, Fuentes del Lago, José Vasconcelos Calderón, Loma Bonita, Villas de La Cantera, Residencial San Nicolás, Veteranos de La Revolución, Bellavista, Villas del Mediterráneo",$319.00,MERCADOLIBRE
223,20235,1,499.0,1.0,21.8767,-102.1885,Aguascalientes,Aguascalientes,"Villa Jardín, El Dorado 2a Sección, El Dorado 1a Sección, Valle Dorado",$499.00,MERCADOLIBRE
224,20264,1,389.0,1.0,21.8461,-102.2703,Aguascalientes,Aguascalientes,"Morelos INFONAVIT, Vista del Sol 3a Sección, Vista del Sol 2a Sección",$389.00,MERCADOLIBRE
225,20270,1,698.0,2.0,21.8956,-102.2705,Aguascalientes,Aguascalientes,"Lindavista, El Caminero, Bulevar, Las Canoas, Jardines de Aguascalientes, Jardines de La Asunción, México, Los Cedros",$698.00,MERCADOLIBRE
226,20289,1,1589.0,1.0,21.8518,-102.2122,Aguascalientes,Aguascalientes,Pilar Blanco INFONAVIT,"$1,589.00",MERCADOLIBRE
227,20298,1,549.0,1.0,21.80328888888889,-102.25920555555555,Aguascalientes,Aguascalientes,"Solidaridad 4a Sección, Paseos de San Antonio, Valle del Cedazo, Morelos I, Lomas de Vistabella, Misión de Santa Lucía, Condominio La terraza, Laureles del Sur, Lotes de Arellano, Lomas del Mirador, Villas de Ajedrez, Lomas del Sur, Morelos 2a Sección, Lomas de Vistabella 2a. Sección, Emiliano Zapata, Lomas de Nueva York, San Sebastián, Hacienda San Marcos",$549.00,MERCADOLIBRE
228,20616,1,349.0,1.0,22.2282,-102.2503,Tepezalá,Aguascalientes,San Antonio,$349.00,MERCADOLIBRE
229,20908,1,229.0,1.0,21.95438181818182,-102.3138,Jesús María,Aguascalientes,"Rancho San Miguel, Quintas de Monticello, Belmondo, Andares, Viña Antigua, Villas del Molino, Trojes de San Cristóbal, Rinconada Cuauhtémoc, Residencial Marcellana, Residencial Cedros, Reserva San Cristóbal, Punta Norte, Privanza de Gratamira, Nura, Mayorazgo San Cristóbal, La Arborada, Catania Spazio, Porta Real, Los Gavilanes, Tepetates, Granja Lizzy, Alcázar Residencial",$229.00,MERCADOLIBRE
230,21030,1,209.0,1.0,31.7438,-115.1371,Mexicali,Baja California,"Nacozari, Libertad",$209.00,MERCADOLIBRE
231,21050,1,389.0,1.0,31.9639,-115.2025,Mexicali,Baja California,"San Marcos, Nueva Esperanza, Guajardo",$389.00,MERCADOLIBRE
232,21100,1,479.0,1.0,32.5549,-115.5182,Mexicali,Baja California,"Nueva, Primera Sección, Segunda Sección",$479.00,MERCADOLIBRE
233,21190,1,419.0,1.0,32.624785714285714,-115.54722857142858,Mexicali,Baja California,"Real Virreyes, Ampliación Popular Santo Niño, Granjas Virreyes, Santo Niño, Viñas del Sol, Huertas de La Progreso, Residencial San Andrés",$419.00,MERCADOLIBRE
234,21240,1,579.0,1.0,31.949925,-115.198675,Mexicali,Baja California,"Vista Hermosa, Santa Maria, Prohogar, Cataviña",$579.00,MERCADOLIBRE
235,21254,1,669.0,1.0,32.5346,-115.0741,Mexicali,Baja California,"Ampliación Parque Industrial Ex-XXI, Ampliación Residencial San Sebastián, Hacienda Bilbao, Parque Industrial Ex-XXI, Privada San Miguel, Privada San Miguel 3a Etapa, Real del Sol, Residencial Coronado Segunda Sección, Residencial San Sebastián, San Pedro Residencial, San Pedro Residencial Segunda Sección, Versalles Residencial, Pi Calafia, Residencial Coronado",$669.00,MERCADOLIBRE
236,21290,1,429.0,1.0,32.6291,-115.4223,Mexicali,Baja California,Independencia,$429.00,MERCADOLIBRE
237,21339,1,299.0,1.0,32.14215,-115.2593,Mexicali,Baja California,"Santa Mónica, Jardines del Lago",$299.00,MERCADOLIBRE
238,21350,1,519.0,1.0,32.5566,-115.4195,Mexicali,Baja California,"Conjunto Urbano Esperanza, Gomes Farias, Santa Cecilia",$519.00,MERCADOLIBRE
239,21387,1,429.0,1.0,32.50174,-115.41140666666666,Mexicali,Baja California,"Diego Bustamante, Ladrillera Campestre, Pórticos del Valle, Vista del Valle, 5 de Julio, Rivera Campestre, Popular Leandro Valle, Nuevo Milenio, Lago del Sol Residencial, Los Naranjos, Misión del Ángel, Laguna Campestre, Desarrollo Urbano Camino del Sur, Jardines de Calafia, Solidaridad Social",$429.00,MERCADOLIBRE
240,21389,1,309.0,1.0,32.4216,-115.2209,Mexicali,Baja California,"Hidalgo, Villa Mediterránea Segunda Etapa, Des. Urbanos Zacatecas II, Villa Mediterránea Cuarta Etapa, Villa Mediterránea Tercera Etapa, Villa Mediterránea Primera Etapa",$309.00,MERCADOLIBRE
241,21395,1,669.0,1.0,32.563963461538464,-115.3048423076923,Mexicali,Baja California,"Santa Fe, Bugambilias, Valle del Pedregal 4a Sección, Villa Verde, Villa Toledo, Villas del Colorado, Villa de Cortés, Victoria Residencial, Valle de Puebla Séptima Sección, Valle del Pedregal 5a Sección, Valle del Pedregal 3a Sección, Valle del Pedregal 2a Sección, Valle del Pedregal, Valle del Colorado, Sol de Puebla, Santa Sofía, Residencial Natura, Residencial del Río, Praderas del Sol, Pedregal Turquesa, Parajes de Puebla, Parajes de Oriente, Monarcas Residencial 2a Sección, Monarcas Residencial, Mexicali II, Central de Abastos de Mexicali, Cantera Residencial, Nelson, Villa del Roble, Hacienda del Sol, Valle del Puebla, Valle del Puebla 5a Sección, Valle del Pedregal 6a Sección, Valle de Puebla 6a Sección, Valle de Puebla Octava Sección, Valle del Puebla 4a Sección, Valle del Puebla 3a Sección, Valle del Pedregal 7a Sección, Ladrillera, Diez División Dos, Villa Florida, Unidad Pioneros, Villa Flor, La Condesa, Las Aves, Pimsa III, La Condesa Sección Atarés, Huertas del Sol, El Cóndor, Los Balcones, El Sahuaro, Casa Blanca",$669.00,MERCADOLIBRE
242,21399,1,339.0,1.0,32.441105,-115.318655,Mexicali,Baja California,"González Ortega Poniente 2, Centro Comercial Nuevo Mexicali, Villas de La República, Vivienda Magisterial, 1 de Mayo, Paseos del Sol, Orquídea, Eucaliptos, Mexicali del Sol, La Enramada, Hacienda del Río, Elizaura, González Ortega Poniente 3, Casas Eternas, Nuevo Mexicali, Valle Dorado, Los Laureles, San Esteban, Tavizan Silva, Punta de Estrella",$339.00,MERCADOLIBRE
243,21460,1,489.0,1.0,32.499042857142854,-116.39734285714285,Tecate,Baja California,"Jardines del Pedregal, Morelos, La Viñita, Valencia, San Fernando, Emiliano Zapata, El Pedregal",$489.00,MERCADOLIBRE
244,21500,1,719.0,1.0,32.41263333333333,-116.47813333333332,Tecate,Baja California,"Valle de las Palmas, Rancho Viejo, El Dorado",$719.00,MERCADOLIBRE
245,21620,1,1589.0,1.0,32.53621666666667,-115.20619166666664,Mexicali,Baja California,"Ángeles de Puebla, Gómez, Hechicera Estación, Puebla, El Peligro, Querétaro, Rincones de Puebla, Sinaloa, Misión de Puebla, Rincones de Puebla Segunda Sección, Pólvora, San Luis Potosí","$1,589.00",MERCADOLIBRE
246,21700,1,179.0,1.0,32.43056428571428,-115.2697,Mexicali,Baja California,"Morelia, Oaxaca, Cerro Prieto 5, Cerro Prieto 6, Delta, Cerro Prieto 7, Michoacán de Ocampo, Cerro Prieto 2, Chihuahua, Chimi, Cerro Prieto 4, Jalapa, Hidalgo, Nayarit",$179.00,MERCADOLIBRE
247,21850,1,4056.0,1.0,31.07443333333333,-114.8454777777778,Mexicali,Baja California,"La Hacienda, San Felipe, Los Arcos, Las Misiones, Club de Pesca, Villas San Francisco, Verdugo, Villa de Cortés, El Palomar, Nuevo San Felipe, Del Mar, Baja Marina, Casimiro Alonso, Ampliación Poniente, Plan Nacional Agrario, Villa de las Palmas, Las Dunas, Sección II, Recinto Portuario, Poniente Sección I, Los Gavilanes Sección 3, Los Gavilanes Sección 2, Los Gavilanes Sección 1, Centro Sección II, Playas de San Felipe, Francisco Villa, El Dorado Rancho","$4,056.00",MERCADOLIBRE
